,Style Key,ABV,Min IBU,Max IBU,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty
4638,91,8.0,30,70,20,115,24,68,105,31,0,50,33,19,138
4639,91,5.5,30,70,3,52,11,31,63,21,0,27,13,4,82
4640,91,8.5,30,70,19,86,21,45,64,22,12,25,29,7,90
4641,91,7.6,30,70,15,93,15,78,55,8,0,8,30,6,130
4642,91,8.5,30,70,16,77,9,42,57,21,0,32,24,6,76
4643,91,7.0,30,70,14,93,13,61,52,8,0,3,23,19,111
4644,91,5.9,30,70,19,97,2,60,74,14,0,17,35,13,129
4645,91,5.5,30,70,22,90,14,82,66,23,1,18,43,7,113
4646,91,7.6,30,70,16,110,37,70,109,44,0,48,28,17,122
4647,91,7.3,30,70,23,90,8,64,53,9,0,13,26,3,108
4648,91,5.8,30,70,10,79,8,35,45,3,18,4,16,8,90
4649,91,7.6,30,70,3,52,10,31,30,2,0,2,17,3,67
4650,91,7.5,30,70,12,93,27,75,117,50,0,48,38,8,111
4651,91,7.0,30,70,10,46,5,41,32,11,0,6,9,4,64
4652,91,7.5,30,70,22,83,15,140,61,19,1,32,20,4,181
4653,91,7.0,30,70,7,46,13,47,21,9,1,3,30,16,57
4654,91,8.0,30,70,0,19,7,29,27,2,0,27,48,8,33
4655,91,5.8,30,70,16,105,8,77,55,11,0,3,34,6,109
4656,91,7.5,30,70,6,34,11,38,22,7,3,10,17,10,47
4657,91,6.3,30,70,13,51,5,36,31,6,1,7,18,10,55
4658,91,7.7,30,70,18,77,28,56,67,13,0,16,27,4,100
4659,92,4.2,30,40,12,52,5,30,13,3,0,6,18,1,36
4660,92,5.6,30,40,29,80,12,59,50,15,0,9,34,4,96
4661,92,4.0,30,40,15,98,9,36,38,5,0,3,18,4,76
4662,92,5.4,30,40,21,74,10,54,49,6,0,8,35,13,94
4663,92,6.7,30,40,20,74,7,46,58,11,0,12,15,6,92
4664,92,4.3,30,40,21,73,6,76,39,8,0,9,43,6,115
4665,92,6.5,30,40,27,93,8,97,65,24,0,31,88,7,113
4666,92,4.1,30,40,23,62,3,31,17,3,0,1,14,6,51
4667,92,5.2,30,40,16,95,8,51,58,11,0,15,23,9,97
4668,92,4.7,30,40,32,69,2,40,33,14,0,6,24,1,78
4669,92,5.5,30,40,8,94,6,62,47,6,2,3,26,6,104
4670,92,4.7,30,40,18,90,8,98,56,13,0,11,57,6,134
4671,92,4.2,30,40,14,84,8,51,24,1,1,1,24,0,87
4672,92,3.7,30,40,19,94,5,39,24,3,0,2,22,7,63
4673,92,4.2,30,40,18,77,16,68,45,2,1,6,17,6,125
4674,92,4.4,30,40,16,77,2,44,29,8,0,1,22,3,84
4675,92,5.2,30,40,17,84,14,51,68,6,14,12,39,10,107
4676,92,4.1,30,40,26,89,10,61,28,11,0,3,37,11,103
4677,92,4.9,30,40,23,62,10,47,62,4,1,12,16,9,88
4678,92,4.3,30,40,41,105,6,52,56,10,0,9,22,4,121
4679,92,4.9,30,40,28,78,3,64,30,5,0,3,29,17,93
4680,92,4.2,30,40,19,114,7,65,58,16,0,20,49,9,129
4681,92,5.0,30,40,20,75,7,70,65,23,0,19,53,2,102
4682,92,4.5,30,40,19,80,11,59,46,6,0,12,36,8,100
4683,92,5.8,30,40,19,100,8,77,44,5,0,2,24,17,122
4684,92,5.0,30,40,36,87,19,86,54,13,2,13,56,22,123
4685,92,4.2,30,40,15,85,6,43,40,7,0,5,21,20,78
4686,92,3.6,30,40,23,92,2,56,30,2,0,0,31,7,63
4687,92,5.5,30,40,43,84,8,68,55,7,0,7,49,8,101
4688,92,4.5,30,40,22,65,7,63,59,15,0,21,40,12,89
4689,92,5.5,30,40,30,128,8,68,58,7,0,8,29,12,104
4690,92,6.0,30,40,27,108,11,94,71,9,0,4,65,28,144
4691,92,4.3,30,40,15,84,4,39,26,5,0,3,11,5,64
4692,92,5.5,30,40,33,73,7,46,34,13,0,4,22,61,87
4693,92,5.0,30,40,23,78,8,56,42,10,0,9,35,8,98
4694,92,4.8,30,40,24,102,4,68,49,14,0,10,43,14,114
4695,92,5.5,30,40,30,106,4,54,40,1,0,3,24,23,99
4696,92,5.0,30,40,12,87,7,65,45,4,0,2,24,17,116
4697,92,5.73,30,40,16,90,7,51,54,16,0,17,21,10,96
4698,92,5.5,30,40,40,77,10,83,60,20,0,21,54,45,132
4699,92,4.8,30,40,15,39,1,23,26,0,0,0,18,3,60
4700,92,6.5,30,40,20,106,26,71,85,22,0,38,49,20,115
4701,92,4.8,30,40,43,100,7,76,52,10,1,16,44,12,114
4702,92,5.0,30,40,7,26,1,9,14,0,0,0,0,3,27
4703,92,4.7,30,40,33,58,15,66,33,11,0,9,22,10,84
4704,92,5.0,30,40,16,65,6,45,32,7,0,4,26,4,66
4705,92,6.8,30,40,15,62,7,44,32,6,0,4,26,21,122
4706,92,4.8,30,40,17,51,1,35,31,6,0,6,14,14,76
4707,92,5.0,30,40,29,90,10,43,47,0,0,0,27,10,100
4708,92,6.0,30,40,22,113,15,44,84,2,0,9,15,101,202
4709,93,8.3,20,40,11,96,23,95,62,1,0,3,22,12,165
4710,93,5.0,20,40,8,95,8,50,90,12,0,32,42,14,123
4711,93,9.4,20,40,13,107,23,114,78,10,0,10,47,21,209
4712,93,5.8,20,40,15,111,9,78,65,11,0,14,49,16,152
4713,93,5.5,20,40,14,118,10,54,44,5,0,11,14,4,105
4714,93,7.8,20,40,2,120,56,19,74,4,0,11,2,31,176
4715,93,7.5,20,40,10,87,13,107,62,16,0,25,38,16,138
4716,93,5.8,20,40,12,57,8,46,56,14,0,22,18,4,121
4717,93,5.2,20,40,11,89,7,49,55,5,0,3,12,7,112
4718,93,7.5,20,40,2,67,12,101,28,9,0,13,32,1,115
4719,93,9.4,20,40,4,110,66,53,66,9,0,19,39,21,129
4720,93,4.95,20,40,18,102,6,75,56,6,1,7,39,9,151
4721,93,8.0,20,40,11,96,31,56,62,21,0,26,23,8,116
4722,93,9.5,20,40,15,150,23,74,109,26,0,64,41,4,173
4723,93,5.0,20,40,10,72,21,55,54,9,0,16,34,3,132
4724,93,5.8,20,40,16,81,2,106,49,7,0,8,22,5,189
4725,93,4.5,20,40,9,103,6,39,50,7,1,3,26,5,130
4726,93,13.6,20,40,3,89,87,38,76,8,0,18,18,29,150
4727,93,6.3,20,40,14,64,1,42,43,11,0,11,19,4,94
4728,93,7.0,20,40,10,89,10,59,40,3,0,5,23,12,118
4729,93,8.1,20,40,8,132,24,105,60,17,0,18,52,10,171
4730,93,5.7,20,40,16,70,6,119,33,11,0,4,28,2,161
4731,93,8.0,20,40,7,97,12,68,70,9,0,19,60,12,145
4732,93,7.0,20,40,7,125,5,77,75,2,0,8,48,7,160
4733,93,13.6,20,40,9,119,88,99,71,5,0,19,20,35,233
4734,93,5.2,20,40,8,81,6,58,51,2,0,8,24,3,148
4735,93,7.0,20,40,12,96,10,67,61,10,0,18,38,15,142
4736,93,7.2,20,40,15,145,18,150,85,14,0,17,86,20,216
4737,93,9.4,20,40,13,95,14,102,72,3,0,3,24,112,173
4738,93,5.7,20,40,7,70,9,47,54,18,0,27,17,7,129
4739,93,14.5,20,40,6,135,78,36,81,3,0,16,9,98,155
4740,93,7.0,20,40,12,90,22,55,53,2,0,0,30,51,129
4741,93,7.7,20,40,21,116,9,95,70,10,0,15,36,16,194
4742,93,7.5,20,40,13,57,15,84,32,11,3,10,25,102,111
4743,93,5.5,20,40,16,107,9,93,62,8,0,3,18,17,143
4744,93,5.2,20,40,8,107,4,36,62,10,2,9,12,9,113
4745,93,5.4,20,40,13,108,7,67,68,2,1,8,19,6,132
4746,93,7.5,20,40,8,67,19,59,122,17,2,87,52,6,128
4747,93,8.0,20,40,7,97,21,41,84,14,0,18,24,23,119
4748,93,8.0,20,40,4,71,10,42,36,4,0,8,24,4,93
4749,93,8.0,20,40,10,95,16,103,82,9,0,9,19,10,162
4750,93,5.5,20,40,7,113,3,17,88,10,0,12,27,23,73
4751,93,5.4,20,40,14,82,2,40,40,3,0,3,24,3,134
4752,93,6.0,20,40,15,83,4,129,43,11,0,10,50,4,151
4753,93,5.7,20,40,8,100,11,63,81,12,1,16,33,11,159
4754,93,5.4,20,40,20,132,12,65,85,20,0,10,33,7,171
4755,93,4.7,20,40,8,93,1,44,29,0,0,0,24,6,100
4756,93,5.8,20,40,15,99,10,74,41,5,0,5,13,9,156
4757,93,8.0,20,40,16,105,6,90,78,6,1,9,44,11,150
4758,93,6.3,20,40,20,175,22,104,113,12,2,6,67,21,239
4759,94,9.0,50,90,11,87,18,68,49,9,0,17,23,11,102
4760,94,10.5,50,90,13,112,26,84,85,15,0,29,42,21,135
4761,94,13.0,50,90,7,74,66,33,62,6,0,18,11,20,105
4762,94,10.0,50,90,12,107,34,45,82,7,0,6,30,10,111
4763,94,10.5,50,90,11,75,17,76,63,11,1,14,42,6,113
4764,94,10.2,50,90,3,69,18,73,57,16,0,25,25,15,118
4765,94,15.0,50,90,5,85,24,48,102,16,0,26,5,27,110
4766,94,12.0,50,90,13,122,30,107,118,31,0,80,74,30,163
4767,94,11.0,50,90,2,75,28,54,71,10,0,19,18,8,112
4768,94,7.0,50,90,11,92,25,54,112,30,2,61,31,15,119
4769,94,9.9,50,90,6,82,20,63,54,12,0,12,36,4,89
4770,94,12.0,50,90,7,88,49,45,70,11,0,17,19,32,117
4771,94,11.8,50,90,9,137,23,105,115,15,0,41,55,19,168
4772,94,9.4,50,90,6,134,30,68,114,22,1,36,27,15,155
4773,94,11.6,50,90,5,85,80,29,67,15,0,30,16,24,120
4774,94,9.9,50,90,4,80,14,70,56,8,0,14,34,25,94
4775,94,11.9,50,90,9,120,64,61,86,7,0,31,33,33,162
4776,94,9.7,50,90,10,106,23,77,77,6,0,13,47,16,119
4777,94,9.5,50,90,4,72,44,17,51,11,0,8,3,18,78
4778,94,13.0,50,90,10,116,38,73,102,27,1,63,39,19,123
4779,94,15.0,50,90,3,53,33,7,40,0,0,0,2,43,45
4780,94,11.5,50,90,5,87,19,96,49,5,0,10,64,29,112
4781,94,9.9,50,90,7,108,35,83,73,16,0,15,45,14,127
4782,94,9.2,50,90,11,101,35,67,82,21,0,28,22,20,139
4783,94,8.0,50,90,12,75,11,69,54,6,0,10,42,6,99
4784,94,9.75,50,90,6,113,16,79,89,18,2,30,30,14,141
4785,94,13.1,50,90,2,100,70,62,66,11,0,25,11,43,144
4786,94,10.5,50,90,8,101,39,58,80,16,0,32,23,20,113
4787,94,8.5,50,90,9,115,20,39,68,11,0,26,15,13,111
4788,94,10.5,50,90,6,89,20,67,88,1,9,4,24,38,146
4789,94,11.0,50,90,18,144,37,127,82,16,1,24,102,25,164
4790,94,9.6,50,90,3,115,63,35,77,5,1,11,11,9,146
4791,94,10.5,50,90,7,95,13,92,69,12,0,23,63,7,114
4792,94,10.9,50,90,10,147,102,50,97,11,0,40,12,45,190
4793,94,12.0,50,90,6,123,21,54,68,3,0,12,30,15,109
4794,94,14.8,50,90,12,129,61,50,117,17,0,50,24,26,203
4795,94,10.5,50,90,11,86,34,65,87,10,0,24,26,15,148
4796,94,10.2,50,90,7,104,22,54,66,12,0,22,22,15,90
4797,94,10.2,50,90,8,139,20,70,74,17,3,29,44,12,94
4798,94,10.2,50,90,9,119,89,43,99,8,0,20,26,47,170
4799,94,13.0,50,90,11,94,75,46,83,11,0,40,19,121,173
4800,94,9.1,50,90,6,76,15,47,63,16,0,35,36,12,98
4801,94,10.0,50,90,9,76,20,52,69,18,1,31,18,24,102
4802,94,15.0,50,90,2,66,53,15,78,8,0,15,2,12,85
4803,94,18.9,50,90,7,85,53,25,109,5,0,11,4,17,123
4804,94,9.1,50,90,13,73,20,43,62,95,2,40,17,10,95
4805,94,14.0,50,90,13,104,41,103,59,7,0,7,10,22,203
4806,94,9.0,50,90,11,94,19,77,77,11,1,27,27,14,126
4807,94,10.0,50,90,10,126,28,103,73,3,0,13,55,13,127
4808,94,11.6,50,90,16,83,88,55,71,16,0,38,43,33,153
4809,95,6.0,15,25,7,110,7,48,56,14,0,4,28,4,95
4810,95,5.2,15,25,10,132,13,61,79,6,0,6,24,7,124
4811,95,10.0,15,25,7,87,20,40,98,8,0,7,16,36,89
4812,95,6.1,15,25,15,144,10,47,65,12,0,3,13,2,112
4813,95,6.0,15,25,4,136,13,78,74,2,0,6,34,14,119
4814,95,4.9,15,25,6,89,5,58,55,9,1,5,21,4,86
4815,95,6.1,15,25,9,153,8,70,84,9,1,3,56,11,128
4816,95,5.0,15,25,13,114,6,115,79,23,0,5,30,7,131
4817,95,7.5,15,25,11,89,13,35,62,10,0,7,17,7,86
4818,95,5.7,15,25,12,89,8,45,51,28,0,2,19,2,88
4819,95,8.0,15,25,5,124,9,66,90,20,0,14,38,13,117
4820,95,9.2,15,25,5,107,27,22,71,15,2,10,6,127,124
4821,95,5.0,15,25,12,108,6,41,60,9,0,1,13,6,122
4822,95,9.0,15,25,5,56,21,23,24,4,0,8,12,102,73
4823,95,5.3,15,25,6,134,5,51,82,12,0,8,12,5,98
4824,95,5.3,15,25,3,142,3,20,52,9,1,2,6,2,194
4825,95,7.5,15,25,20,126,13,83,79,15,2,16,30,21,132
4826,95,6.5,15,25,5,135,9,71,101,8,0,17,44,12,119
4827,95,6.0,15,25,2,109,7,25,96,8,0,54,16,27,84
4828,95,9.3,15,25,5,123,76,27,84,12,0,16,5,85,138
4829,95,5.6,15,25,9,159,4,58,106,17,0,4,11,12,135
4830,95,9.1,15,25,2,140,27,44,87,8,1,6,27,20,117
4831,95,7.4,15,25,7,70,9,79,85,8,2,3,21,75,132
4832,95,8.4,15,25,3,88,46,52,62,6,0,2,5,29,129
4833,95,10.2,15,25,14,117,75,30,98,8,1,20,20,135,209
4834,95,8.0,15,25,7,108,12,118,60,15,1,5,27,9,162
4835,95,7.2,15,25,8,155,13,48,90,12,0,14,20,17,147
4836,95,6.0,15,25,11,106,13,91,75,11,0,11,25,8,153
4837,95,4.9,15,25,6,85,3,25,54,5,0,2,12,2,59
4838,95,5.5,15,25,8,196,7,54,112,6,0,3,19,5,143
4839,95,7.0,15,25,6,122,20,65,101,9,0,5,25,17,125
4840,95,6.0,15,25,5,112,6,41,64,6,0,0,19,4,77
4841,95,4.9,15,25,7,102,5,39,72,14,1,4,25,7,87
4842,95,5.3,15,25,11,95,7,123,49,11,0,1,28,5,143
4843,95,4.5,15,25,8,90,5,50,100,19,0,4,20,6,91
4844,95,7.5,15,25,7,81,15,117,38,44,0,36,36,3,116
4845,95,8.5,15,25,12,186,11,85,112,27,0,15,17,5,198
4846,95,7.6,15,25,8,163,8,64,93,19,1,4,11,4,217
4847,95,5.4,15,25,6,100,7,115,61,9,0,2,28,5,173
4848,95,13.5,15,25,3,81,82,28,98,45,0,46,3,11,111
4849,95,6.7,15,25,3,115,10,34,73,9,0,15,16,6,117
4850,95,5.8,15,25,9,85,9,43,63,18,2,5,15,1,98
4851,95,6.4,15,25,7,140,9,95,71,8,1,5,16,15,160
4852,95,7.7,15,25,11,152,15,70,208,12,1,6,18,9,231
4853,95,9.0,15,25,10,129,6,62,163,10,0,5,10,9,186
4854,95,10.0,15,25,4,183,15,24,140,19,0,10,14,10,143
4855,95,5.5,15,25,0,112,10,32,36,7,0,2,8,2,61
4856,95,7.6,15,25,4,179,10,43,123,14,0,9,7,24,146
4857,95,6.5,15,25,1,160,5,64,123,8,0,4,8,8,181
4858,95,8.5,15,25,11,146,15,60,81,18,4,14,25,63,118
4859,103,7.2,40,100,12,35,22,68,45,21,1,22,74,6,91
4860,103,11.0,40,100,9,63,59,85,79,34,0,52,96,8,91
4861,103,10.0,40,100,3,39,38,50,147,24,0,47,59,5,78
4862,103,7.2,40,100,18,51,28,66,46,23,0,29,83,20,75
4863,103,9.6,40,100,11,33,29,56,65,33,0,44,70,6,59
4864,103,9.1,40,100,11,58,30,33,95,16,2,30,41,8,101
4865,103,28.0,40,100,8,44,64,30,108,18,0,76,13,42,107
4866,103,8.5,40,100,22,44,32,67,52,25,0,25,89,12,76
4867,103,16.3,40,100,6,60,61,18,99,23,0,57,10,21,114
4868,103,14.5,40,100,7,93,97,35,120,25,0,54,17,26,130
4869,103,12.5,40,100,8,57,101,16,95,14,0,37,11,27,130
4870,103,10.0,40,100,13,61,39,37,118,54,0,73,48,20,98
4871,103,10.2,40,100,6,52,31,24,129,10,0,13,36,22,112
4872,103,8.1,40,100,7,52,74,64,66,16,0,28,70,20,107
4873,103,14.0,40,100,5,94,82,42,93,11,0,41,20,48,153
4874,103,9.0,40,100,12,45,38,39,77,34,0,35,58,10,102
4875,103,13.0,40,100,4,105,77,77,69,8,0,31,10,91,176
4876,103,8.7,40,100,10,132,24,46,124,16,0,22,25,22,169
4877,103,8.0,40,100,12,21,28,40,52,23,0,25,44,4,57
4878,103,11.5,40,100,8,40,54,13,87,34,0,50,8,36,70
4879,103,14.7,40,100,8,50,83,16,81,26,0,30,5,17,83
4880,103,8.75,40,100,16,57,23,82,93,67,1,81,116,8,107
4881,103,13.5,40,100,48,61,63,25,103,70,2,51,16,29,76
4882,103,10.0,40,100,12,58,39,26,108,24,1,46,18,49,82
4883,103,8.0,40,100,10,35,27,52,61,28,1,31,59,0,65
4884,103,12.0,40,100,12,59,91,24,144,29,0,47,9,27,158
4885,103,12.0,40,100,7,37,39,16,179,13,0,16,14,5,141
4886,103,8.0,40,100,23,73,45,110,103,47,1,56,125,19,119
4887,103,7.8,40,100,10,59,21,24,46,4,0,6,13,6,71
4888,103,11.0,40,100,7,50,52,54,94,24,0,34,67,14,99
4889,103,8.0,40,100,12,32,33,57,96,61,0,102,62,1,76
4890,103,9.1,40,100,15,75,83,34,67,12,0,18,18,25,136
4891,103,12.0,40,100,14,60,64,23,206,56,4,115,37,17,93
4892,103,9.0,40,100,7,60,33,41,57,11,0,18,58,7,64
4893,103,7.0,40,100,6,19,23,39,42,13,0,22,49,7,37
4894,103,13.0,40,100,3,75,62,31,73,8,1,87,4,35,105
4895,103,9.0,40,100,14,34,27,13,147,55,0,97,14,4,55
4896,103,9.0,40,100,7,42,84,16,52,6,1,10,14,30,110
4897,103,7.0,40,100,8,66,33,65,84,31,0,47,81,26,154
4898,103,13.0,40,100,6,48,56,8,150,59,0,129,5,33,70
4899,103,8.0,40,100,7,36,33,4,36,18,1,61,5,9,42
4900,103,8.5,40,100,19,46,89,16,67,55,4,42,19,26,126
4901,103,20.0,40,100,11,59,106,23,151,61,1,90,16,56,69
4902,103,12.0,40,100,6,83,62,38,96,22,0,24,19,27,129
4903,103,8.0,40,100,13,79,20,58,102,53,0,79,34,6,104
4904,103,10.0,40,100,8,52,76,57,70,56,0,100,48,18,89
4905,103,12.0,40,100,7,56,50,63,102,26,0,26,75,7,97
4906,103,13.9,40,100,10,49,97,23,108,8,0,30,13,46,114
4907,103,12.5,40,100,6,53,114,29,88,45,0,49,6,70,45
4908,103,14.2,40,100,4,76,83,59,84,5,0,60,3,21,149
4909,104,9.0,25,50,4,38,27,8,65,13,0,40,5,9,45
4910,104,9.2,25,50,10,44,28,18,125,34,0,68,15,28,88
4911,104,9.0,25,50,6,47,25,29,88,35,1,87,20,33,74
4912,104,8.0,25,50,5,41,27,19,105,31,1,67,13,10,57
4913,104,10.5,25,50,4,46,28,14,102,41,0,62,16,22,75
4914,104,11.0,25,50,10,35,30,24,71,16,0,57,19,20,53
4915,104,9.4,25,50,4,29,29,13,69,22,1,49,8,24,48
4916,104,8.5,25,50,8,44,30,29,101,46,1,78,27,15,70
4917,104,7.5,25,50,9,95,18,69,83,17,0,28,35,9,144
4918,104,10.0,25,50,11,40,28,13,74,36,0,55,10,44,44
4919,104,11.0,25,50,3,54,20,10,108,28,0,66,3,10,68
4920,104,8.72,25,50,10,49,24,11,101,21,0,51,17,39,61
4921,104,15.0,25,50,6,52,58,22,168,40,1,116,20,18,81
4922,104,8.3,25,50,9,32,36,20,104,30,0,84,13,51,36
4923,104,9.0,25,50,13,48,40,12,146,51,0,100,19,13,75
4924,104,10.0,25,50,20,43,49,25,89,41,0,64,47,44,86
4925,104,8.1,25,50,8,47,16,22,89,25,0,66,26,40,75
4926,104,9.0,25,50,13,58,19,20,95,45,0,64,22,18,57
4927,104,8.0,25,50,13,52,25,15,100,33,0,58,31,45,88
4928,104,10.0,25,50,6,66,28,14,127,40,0,78,11,50,83
4929,104,10.0,25,50,9,54,49,27,91,51,0,55,22,70,55
4930,104,9.0,25,50,8,77,34,41,101,62,0,67,20,27,88
4931,104,9.0,25,50,12,36,47,16,114,47,0,88,21,24,58
4932,104,9.0,25,50,13,42,27,15,92,118,0,80,11,23,56
4933,104,10.0,25,50,15,57,32,16,136,37,0,83,14,33,88
4934,104,11.0,25,50,9,55,58,29,119,41,0,80,36,27,67
4935,104,9.0,25,50,6,39,48,6,72,30,0,68,4,14,47
4936,104,12.0,25,50,11,41,42,10,83,34,0,75,14,39,39
4937,104,8.5,25,50,10,60,40,24,127,23,2,81,26,30,92
4938,104,10.5,25,50,12,52,50,24,92,28,0,58,12,38,89
4939,104,9.0,25,50,13,59,22,16,130,53,0,79,16,27,79
4940,104,8.0,25,50,17,47,27,23,73,54,0,51,23,20,64
4941,104,7.2,25,50,8,55,42,19,119,63,1,91,29,64,70
4942,104,9.0,25,50,13,72,45,19,124,47,0,91,15,66,75
4943,104,9.7,25,50,8,63,37,22,102,33,0,85,8,9,81
4944,104,9.0,25,50,10,45,28,17,92,21,1,53,18,18,72
4945,104,9.5,25,50,17,52,38,22,122,33,0,80,18,34,81
4946,104,10.0,25,50,6,31,29,32,101,37,1,63,36,33,65
4947,104,10.0,25,50,15,62,56,28,167,61,0,100,28,13,89
4948,104,8.4,25,50,16,83,33,53,86,26,0,44,30,22,96
4949,104,9.1,25,50,14,62,20,32,136,40,0,92,46,35,83
4950,104,8.4,25,50,14,115,54,54,121,26,0,62,37,32,139
4951,104,8.0,25,50,11,32,50,24,80,37,1,49,27,25,58
4952,104,9.0,25,50,10,37,41,20,87,41,0,69,15,54,54
4953,104,10.5,25,50,5,30,68,5,102,39,1,75,6,39,67
4954,104,7.5,25,50,16,60,23,31,130,45,0,80,36,14,106
4955,104,8.5,25,50,13,51,25,16,109,45,0,84,22,28,54
4956,104,8.2,25,50,6,41,37,17,87,32,0,60,24,19,53
4957,104,11.5,25,50,19,61,39,19,124,52,0,89,9,26,93
4958,104,12.0,25,50,20,60,79,7,104,71,0,73,14,27,92
4959,105,8.5,20,40,19,31,35,41,41,52,1,61,49,31,27
4960,105,8.5,20,40,20,21,33,16,44,43,0,56,28,34,24
4961,105,7.0,20,40,17,23,9,18,59,71,1,63,25,49,47
4962,105,7.5,20,40,23,39,26,30,42,45,3,57,51,41,36
4963,105,7.6,20,40,11,23,11,8,45,34,1,32,16,21,32
4964,105,8.0,20,40,9,40,21,23,65,64,0,75,57,33,33
4965,105,10.5,20,40,13,48,40,23,111,58,6,82,23,34,86
4966,105,9.0,20,40,21,30,50,27,80,55,0,64,36,28,47
4967,105,8.5,20,40,21,32,16,57,52,58,0,90,65,41,24
4968,105,8.4,20,40,12,37,18,6,75,28,0,49,16,28,53
4969,105,9.5,20,40,13,27,34,25,53,40,0,47,41,32,27
4970,105,12.0,20,40,11,41,52,16,108,74,1,95,22,49,38
4971,105,10.0,20,40,15,19,32,9,72,48,1,63,29,37,33
4972,105,7.5,20,40,23,38,16,40,45,100,2,73,58,17,46
4973,105,7.8,20,40,12,49,18,18,57,46,3,67,36,42,53
4974,105,7.5,20,40,14,47,19,25,117,33,0,64,45,29,69
4975,105,8.5,20,40,26,41,37,24,58,65,0,90,42,37,36
4976,105,7.0,20,40,20,27,23,8,68,41,1,62,20,21,59
4977,105,12.0,20,40,5,39,71,18,106,44,0,80,29,23,73
4978,105,7.0,20,40,24,48,26,33,94,74,2,103,43,19,47
4979,105,7.8,20,40,23,48,51,54,83,86,1,105,65,60,54
4980,105,8.0,20,40,32,37,27,52,71,67,1,76,68,55,34
4981,105,11.0,20,40,29,41,50,5,53,51,0,100,15,27,24
4982,105,9.0,20,40,22,26,13,11,55,105,0,67,20,11,23
4983,105,7.2,20,40,10,23,15,15,54,28,1,36,19,24,27
4984,105,8.5,20,40,29,44,31,29,90,64,3,92,62,48,71
4985,105,8.0,20,40,10,24,28,28,70,43,1,42,29,15,31
4986,105,10.0,20,40,12,48,41,19,80,54,0,64,37,26,41
4987,105,9.0,20,40,16,30,16,14,83,43,1,72,21,19,19
4988,105,9.0,20,40,24,35,12,16,109,64,1,78,26,15,39
4989,105,12.9,20,40,21,37,96,5,130,71,0,119,0,35,70
4990,105,10.0,20,40,15,31,30,27,117,47,0,71,31,29,63
4991,105,13.0,20,40,6,20,67,10,70,28,1,32,14,7,50
4992,105,7.0,20,40,17,35,26,58,65,58,2,65,88,58,48
4993,105,10.1,20,40,21,15,29,11,53,54,0,99,22,10,30
4994,105,8.0,20,40,30,33,11,33,97,118,0,84,53,8,37
4995,105,7.25,20,40,31,41,15,40,38,34,0,39,55,29,33
4996,105,10.0,20,40,18,38,28,16,68,56,1,79,24,25,34
4997,105,8.0,20,40,13,25,23,19,84,21,1,22,41,13,84
4998,105,11.3,20,40,31,56,22,19,73,95,2,103,31,37,38
4999,105,8.5,20,40,15,36,39,32,61,51,5,61,49,20,46
5000,105,9.5,20,40,15,49,61,22,115,82,0,103,46,79,45
5001,105,8.5,20,40,13,36,49,10,46,58,0,70,20,55,35
5002,105,9.7,20,40,11,42,33,3,148,78,2,121,11,12,45
5003,105,7.5,20,40,11,40,25,21,52,38,0,57,34,59,37
5004,105,10.0,20,40,12,50,49,12,110,53,4,98,38,29,51
5005,105,6.6,20,40,14,31,45,30,46,48,0,59,38,25,56
5006,105,10.5,20,40,10,40,39,28,63,37,0,53,46,71,36
5007,105,9.5,20,40,21,26,18,25,74,48,2,48,46,13,50
5008,105,7.5,20,40,22,33,27,33,91,61,1,85,48,68,62
5009,106,8.19,40,60,9,40,88,25,49,10,2,13,21,23,128
5010,106,11.0,40,60,11,60,41,18,126,24,0,42,21,62,91
5011,106,6.3,40,60,16,63,25,50,81,36,0,41,58,11,136
5012,106,8.0,40,60,12,57,46,25,92,44,0,74,16,28,75
5013,106,8.0,40,60,9,35,18,42,52,19,0,19,55,10,86
5014,106,7.0,40,60,7,58,19,34,73,11,2,13,33,4,93
5015,106,7.4,40,60,11,43,27,33,68,6,0,12,40,6,96
5016,106,7.0,40,60,10,53,52,59,72,20,0,39,62,3,110
5017,106,6.6,40,60,6,34,33,29,73,25,0,34,34,10,87
5018,106,6.3,40,60,4,46,27,32,72,28,0,47,34,14,80
5019,106,7.5,40,60,17,55,31,37,83,43,1,53,40,9,80
5020,106,6.5,40,60,17,52,23,33,59,23,0,28,46,5,82
5021,106,5.7,40,60,27,69,28,74,96,39,1,46,62,22,140
5022,106,8.5,40,60,7,65,59,41,106,40,0,69,24,18,113
5023,106,11.2,40,60,8,42,71,37,95,46,0,85,49,11,87
5024,106,6.5,40,60,16,42,36,42,97,47,0,77,67,17,114
5025,106,9.0,40,60,9,45,81,28,122,54,1,64,49,22,108
5026,106,7.3,40,60,12,82,40,69,119,39,0,50,59,15,116
5027,106,9.0,40,60,9,47,31,57,72,21,1,22,69,21,97
5028,106,7.5,40,60,6,67,35,31,141,46,0,92,32,15,105
5029,106,10.0,40,60,6,82,29,68,91,25,0,36,35,19,159
5030,106,7.5,40,60,14,55,41,20,97,37,0,69,15,25,77
5031,106,6.0,40,60,15,44,22,49,70,40,2,56,76,16,105
5032,106,7.7,40,60,10,47,39,31,102,35,0,43,35,7,102
5033,106,6.3,40,60,15,53,32,46,59,32,0,35,54,25,77
5034,106,5.5,40,60,18,68,22,38,83,24,0,41,35,13,102
